00380002     	180801	8	Group 8 - NAC	15	Standard Marketing Fund	1706.39	165.93	37.50	.00	.00	3479.23	69.58	USD   
00380002     	180801	8	Group 8 - NAC	16	Exempt	1706.39	165.93	37.50	.00	.00	45.43	.00	USD   
00390002     	250601	7	Group 7 - FII	25	Standard	41.34	.00	.00	.00	.00	75.28	4.52	USD   
00390002     	250601	8	Group 8 - NAC	29	Standard Marketing Fund	41.34	.00	.00	.00	.00	75.28	1.51	USD   
00390003     	250602	11	Group 11 - FII	21	Standard	245.01	.00	.00	.00	.00	592.01	35.52	USD   
00390003     	250602	12	Group 12 - NAC	33	Standard Marketing Fund	245.01	.00	.00	.00	.00	592.01	11.84	USD   
00410002     	11901	7	Group 7 - FII	15	Standard	828.75	500.00	20.00	.00	.00	3614.94	216.90	USD   
00410002     	11901	7	Group 7 - FII	16	Exempt	.00	347.50	20.00	.00	.00	20.00	.00	USD   
00410002     	11901	8	Group 8 - NAC	18	Standard Marketing Fund	828.75	500.00	20.00	.00	.00	3614.94	72.30	USD   
00410002     	11901	8	Group 8 - NAC	19	Exempt	.00	347.50	20.00	.00	.00	20.00	.00	USD   
00430002     	102401	7	Group 7 - FII	19	Standard	627.90	602.00	.00	.00	.00	2687.66	161.26	USD   
00430002     	102401	8	Group 8 - NAC	21	Standard Marketing Fund	627.90	602.00	.00	.00	.00	2687.66	53.75	USD   
00430003     	101901	11	Group 11 - FII	17	Standard	818.40	587.15	.00	.00	.00	2052.74	123.16	USD   
00430003     	101901	12	Group 12 - NAC	23	Standard Marketing Fund	818.40	587.15	.00	.00	.00	2052.74	41.05	USD   
00440002     	122001	7	Group 7 - FII	13	Standard	122.23	.00	.00	.00	.00	217.23	13.03	USD   
00440002     	122001	8	Group 8 - NAC	15	Standard Marketing Fund	122.23	.00	.00	.00	.00	217.23	4.34	USD   
00450002     	66601	7	Group 7 - FII	19	Standard	172.24	44.00	.00	.00	.00	216.24	12.97	USD   
00450002     	66601	8	Group 8 - NAC	21	Standard Marketing Fund	172.24	44.00	.00	.00	.00	216.24	4.32	USD   
00450003     	61001	11	Group 11 - FII	17	Standard	120.00	205.28	.00	.00	.00	546.91	32.81	USD   
00450003     	61001	12	Group 12 - NAC	23	Standard Marketing Fund	120.00	205.28	.00	.00	.00	546.91	10.94	USD   
00460002     	175001	7	Group 7 - FII	15	Standard	710.00	21.23	.00	.00	.00	731.23	43.87	USD   
00460002     	175001	8	Group 8 - NAC	18	Standard Marketing Fund	710.00	21.23	.00	.00	.00	731.23	14.62	USD   
00470002     	66801	7	Group 7 - FII	15	Standard	158.23	.00	.00	.00	.00	158.23	9.49	USD   
00470002     	66801	8	Group 8 - NAC	18	Standard Marketing Fund	158.23	.00	.00	.00	.00	158.23	3.16	USD   
00480003     	60501	11	Group 11 - FII	24	Standard	2852.84	780.00	.00	.00	.00	4952.31	297.14	USD   
00480003     	60501	12	Group 12 - NAC	33	Standard Marketing Fund	2852.84	780.00	.00	.00	.00	4952.31	99.05	USD   
00480004     	67001	15	Group 15 - FII	27	Standard	693.46	180.00	.00	.00	122.37	2468.65	148.12	USD   
00480004     	67001	16	Group 16 - NAC	41	Standard Marketing Fund	693.46	180.00	.00	.00	122.37	2468.65	49.37	USD   
00490002     	173601	7	Group 7 - FII	13	Standard	361.75	50.00	.00	.00	.00	1503.26	90.20	USD   
00490002     	173601	8	Group 8 - NAC	15	Standard Marketing Fund	361.75	50.00	.00	.00	.00	1503.26	30.07	USD   
00500002     	172401	7	Group 7 - FII	13	Standard	5360.20	255.50	.00	.00	.00	11427.90	685.67	USD   
00500002     	172401	8	Group 8 - NAC	15	Standard Marketing Fund	5360.20	255.50	.00	.00	.00	11427.90	228.56	USD   
00520002     	50201	7	Group 7 - FII	13	Standard	2596.75	450.00	94.08	.00	.00	4601.70	253.09	USD   
00520002     	50201	7	Group 7 - FII	14	Exempt	103.20	94.08	94.08	.00	.00	-94.08	.00	USD   
00520002     	50201	8	Group 8 - NAC	15	Standard Marketing Fund	2596.75	450.00	94.08	.00	.00	4601.70	92.03	USD   
00520002     	50201	8	Group 8 - NAC	16	Exempt	103.20	94.08	94.08	.00	.00	-94.08	.00	USD   
00530002     	290702	7	Group 7 - FII	13	Standard	3063.43	10605.42	.00	.00	95.07	18636.25	1118.18	USD   
00530002     	290702	8	Group 8 - NAC	15	Standard Marketing Fund	3063.43	10605.42	.00	.00	95.07	18636.25	372.73	USD   
00540002     	101101	7	Group 7 - FII	13	Standard	8022.00	1300.00	25.00	.00	.00	13232.58	793.95	USD   
00540002     	101101	7	Group 7 - FII	14	Exempt	155.52	95.00	25.00	.00	.00	25.00	.00	USD   
00540002     	101101	8	Group 8 - NAC	15	Standard Marketing Fund	8022.00	1300.00	25.00	.00	.00	13232.58	264.65	USD   
00540002     	101101	8	Group 8 - NAC	16	Exempt	155.52	95.00	25.00	.00	.00	25.00	.00	USD   
00550002     	240601	7	Group 7 - FII	19	Standard	130.21	165.50	.00	.00	.00	909.61	54.58	USD   
00550002     	240601	8	Group 8 - NAC	21	Standard Marketing Fund	130.21	165.50	.00	.00	.00	909.61	18.19	USD   
00550003     	240602	11	Group 11 - FII	17	Standard	1104.00	27.37	.00	.00	.00	1922.37	115.34	USD   
00550003     	240602	12	Group 12 - NAC	23	Standard Marketing Fund	1104.00	27.37	.00	.00	.00	1922.37	38.45	USD   
00560002     	381101	7	Group 7 - FII	13	Standard	1290.18	239.28	26.12	.00	.00	1843.62	110.62	USD   
00560002     	381101	7	Group 7 - FII	14	Exempt	271.66	26.12	26.12	.00	.00	26.12	.00	USD   
00560002     	381101	8	Group 8 - NAC	15	Standard Marketing Fund	1290.18	239.28	26.12	.00	.00	1843.62	36.87	USD   
00560002     	381101	8	Group 8 - NAC	16	Exempt	271.66	26.12	26.12	.00	.00	26.12	.00	USD   
00570002     	420901	7	Group 7 - FII	13	Standard	190.87	.00	.00	.00	.00	190.87	11.45	USD   
00570002     	420901	8	Group 8 - NAC	15	Standard Marketing Fund	190.87	.00	.00	.00	.00	190.87	3.82	USD   
00580002     	10701	7	Group 7 - FII	22	Standard	1439.00	344.30	.00	.00	.00	6273.69	376.42	USD   
00580002     	10701	8	Group 8 - NAC	25	Standard Marketing Fund	1439.00	344.30	.00	.00	.00	6273.69	125.47	USD   
00580003     	14201	11	Group 11 - FII	19	Standard	311.78	485.07	35.00	.00	.00	2237.20	134.23	USD   
00580003     	14201	11	Group 11 - FII	20	Exempt	239.10	99.66	35.00	.00	.00	35.00	.00	USD   
00580003     	14201	12	Group 12 - NAC	28	Standard Marketing Fund	311.78	485.07	35.00	.00	.00	2237.20	44.74	USD   
00580003     	14201	12	Group 12 - NAC	29	Exempt	239.10	99.66	35.00	.00	.00	35.00	.00	USD   
00590002     	110501	7	Group 7 - FII	19	Standard	956.19	38.86	.00	.00	.00	3048.10	182.89	USD   
00590002     	110501	7	Group 7 - FII	20	Exempt	546.07	15.00	.00	.00	.00	15.00	.00	USD   
00590002     	110501	8	Group 8 - NAC	21	Standard Marketing Fund	956.19	38.86	.00	.00	.00	3048.10	60.96	USD   
00590002     	110501	8	Group 8 - NAC	22	Exempt	546.07	15.00	.00	.00	.00	15.00	.00	USD   
00590003     	50801	11	Group 11 - FII	17	Standard	92.69	.00	.00	.00	.00	92.69	5.56	USD   
00590003     	50801	12	Group 12 - NAC	23	Standard Marketing Fund	92.69	.00	.00	.00	.00	92.69	1.85	USD   
00600002     	530101	8	Group 8 - FII	15	Standard	304.44	.00	25.00	.00	.00	412.18	24.73	CAD   
00600002     	530101	8	Group 8 - FII	16	Exempt	304.44	.00	25.00	.00	.00	38.50	.00	CAD   
00600002     	530101	9	Group 9 - NAC	18	Standard Marketing Fund	304.44	.00	25.00	.00	.00	412.18	8.24	CAD   
00600002     	530101	9	Group 9 - NAC	19	Exempt	304.44	.00	25.00	.00	.00	38.50	.00	CAD   
00250002     	175101	7	Group 7 - FII	13	Standard	1751.73	.00	.00	.00	.00	1839.30	110.36	USD   
00250002     	175101	8	Group 8 - NAC	15	Standard Marketing Fund	1751.73	.00	.00	.00	.00	1839.30	36.79	USD   
00240002     	175401	7	Group 7 - FII	16	Standard	522.15	79.00	.00	.00	.00	629.15	37.75	USD   
00240002     	175401	8	Group 8 - NAC	19	Standard Marketing Fund	522.15	79.00	.00	.00	.00	629.15	12.58	USD   
00220002     	390301	7	Group 7 - FII	13	Standard	.00	.00	.00	.00	134.16	.00	.00	USD   
00220002     	390301	8	Group 8 - NAC	15	Standard Marketing Fund	.00	.00	.00	.00	134.16	.00	.00	USD   
00150002     	160802	7	Group 7 - FII	15	Standard	1339.38	282.29	16.93	.00	.00	3460.73	207.64	USD   
00150002     	160802	7	Group 7 - FII	16	Exempt	175.67	16.93	16.93	.00	.00	16.93	.00	USD   
00150002     	160802	8	Group 8 - NAC	18	Standard Marketing Fund	1339.38	282.29	16.93	.00	.00	3460.73	69.21	USD   
00150002     	160802	8	Group 8 - NAC	19	Exempt	175.67	16.93	16.93	.00	.00	16.93	.00	USD   
00130002     	222401	7	Group 7 - FII	19	Standard	2623.00	301.00	50.00	20.00	50.01	4312.24	258.73	USD   
00130002     	222401	7	Group 7 - FII	20	Exempt	450.09	50.00	50.00	20.00	50.01	89.99	.00	USD   
00130002     	222401	8	Group 8 - NAC	21	Standard Marketing Fund	2623.00	301.00	50.00	20.00	50.01	4312.24	86.24	USD   
00130002     	222401	8	Group 8 - NAC	22	Exempt	450.09	50.00	50.00	20.00	50.01	89.99	.00	USD   
00610002     	281701	7	Group 7 - FII	15	Standard	2007.64	.00	8.37	.00	.00	2292.51	137.55	USD   
00610002     	281701	7	Group 7 - FII	16	Exempt	34.24	.00	8.37	.00	.00	8.37	.00	USD   
00610002     	281701	8	Group 8 - NAC	18	Standard Marketing Fund	2007.64	.00	8.37	.00	.00	2292.51	45.85	USD   
00610002     	281701	8	Group 8 - NAC	19	Exempt	34.24	.00	8.37	.00	.00	8.37	.00	USD   
00620002     	311101 	7	Group 7 - FII	17	Standard	341.90	505.00	.00	.00	.00	1220.90	73.25	USD   
00620002     	311101 	8	Group 8 - NAC	21	Standard Marketing Fund	341.90	505.00	.00	.00	.00	1220.90	24.42	USD   
00630002     	31901	7	Group 7 - FII	15	Standard	127.57	948.56	195.00	.00	9.58	2178.82	130.73	USD   
00630002     	31901	7	Group 7 - FII	16	Exempt	.00	550.00	195.00	.00	.00	195.00	.00	USD   
00630002     	31901	8	Group 8 - NAC	18	Standard Marketing Fund	127.57	948.56	195.00	.00	9.58	2178.82	43.58	USD   
00630002     	31901	8	Group 8 - NAC	19	Exempt	.00	550.00	195.00	.00	.00	195.00	.00	USD   
00640002     	174901	7	Group 7 - FII	13	Standard	440.15	.00	.00	.00	.00	-440.15	-26.41	USD   
00640002     	174901	8	Group 8 - NAC	15	Standard Marketing Fund	440.15	.00	.00	.00	.00	-440.15	-8.80	USD   
00790002     	175301	7	Group 7 - FII	13	Standard	.00	995.77	.00	.00	175.73	1615.77	96.95	USD   
00790002     	175301	8	Group 8 - NAC	15	Standard Marketing Fund	.00	995.77	.00	.00	175.73	1615.77	32.32	USD   
00800002     	15801	7	Group 7 - FII	13	Standard	231.96	.00	.00	.00	.00	355.86	21.35	USD   
00800002     	15801	8	Group 8 - NAC	15	Standard Marketing Fund	231.96	.00	.00	.00	.00	355.86	7.12	USD   
00810002     	20108	7	Group 7 - FII	13	Standard	3864.00	1162.50	.00	.00	39.65	7029.75	421.79	USD   
00810002     	20108	7	Group 7 - FII	14	Exempt	3864.00	1162.50	.00	.00	.00	150.00	.00	USD   
00810002     	20108	8	Group 8 - NAC	15	Standard Marketing Fund	3864.00	1162.50	.00	.00	39.65	7029.75	140.60	USD   
00810002     	20108	8	Group 8 - NAC	16	Exempt	3864.00	1162.50	.00	.00	.00	150.00	.00	USD   
00820002     	174801	7	Group 7 - FII	15	Standard	266.25	.00	.00	.00	.00	-191.83	-11.51	USD   
00820002     	174801	8	Group 8 - NAC	18	Standard Marketing Fund	266.25	.00	.00	.00	.00	-191.83	-3.84	USD   
00830002     	65301	7	Group 7 - FII	13	Standard	137.00	79.00	.00	.00	.00	504.73	30.28	USD   
00830002     	65301	8	Group 8 - NAC	15	Standard Marketing Fund	137.00	79.00	.00	.00	.00	504.73	10.09	USD   
00840002     	222901	7	Group 7 - FII	15	Standard	28.13	.00	.00	.00	.00	28.13	1.69	USD   
00840002     	222901	8	Group 8 - NAC	18	Standard Marketing Fund	28.13	.00	.00	.00	.00	28.13	.56	USD   
00860002     	14001	7	Group 7 - FII	15	Standard	297.17	723.80	.00	.00	.00	1401.66	84.10	USD   
00860002     	14001	8	Group 8 - NAC	18	Standard Marketing Fund	297.17	723.80	.00	.00	.00	1401.66	28.03	USD   
00870002     	250501	7	Group 7 - FII	15	Standard	50.00	8.50	.00	.00	.00	58.50	3.51	USD   
00870002     	250501	8	Group 8 - NAC	18	Standard Marketing Fund	50.00	8.50	.00	.00	.00	58.50	1.17	USD   
00880002     	330401	7	Group 7 - FII	13	Standard	430.27	367.86	.00	.00	.00	1221.88	73.31	USD   
00880002     	330401	8	Group 8 - NAC	15	Standard Marketing Fund	430.27	367.86	.00	.00	.00	1221.88	24.44	USD   
00890002     	51401	7	Group 7 - FII	13	Standard	3200.00	200.00	.00	.00	.00	4492.81	269.57	USD   
00890002     	51401	8	Group 8 - NAC	15	Standard Marketing Fund	3200.00	200.00	.00	.00	.00	4492.81	89.86	USD   
00940002     	271001	7	Group 7 - FII	19	Standard	149.41	35.09	.00	.00	.00	360.30	21.62	USD   
00940002     	271001	8	Group 8 - NAC	21	Standard Marketing Fund	149.41	35.09	.00	.00	.00	360.30	7.21	USD   
00940003     	270801	11	Group 11 - FII	17	Standard	1108.76	422.50	.00	.00	.00	1781.81	106.91	USD   
00940003     	270801	11	Group 11 - FII	18	Exempt	1108.76	422.50	.00	.00	.00	210.00	.00	USD   
00940003     	270801	12	Group 12 - NAC	23	Standard Marketing Fund	1108.76	422.50	.00	.00	.00	1781.81	35.64	USD   
00940003     	270801	12	Group 12 - NAC	24	Exempt	1108.76	422.50	.00	.00	.00	210.00	.00	USD   
00950002     	15501	7	Group 7 - FII	15	Standard	45.00	.00	.00	.00	.00	78.46	4.71	USD   
00950002     	15501	8	Group 8 - NAC	18	Standard Marketing Fund	45.00	.00	.00	.00	.00	78.46	1.57	USD   
00960002     	281801	7	Group 7 - FII	19	Standard	391.00	87.50	.00	.00	.00	868.50	52.11	USD   
00960002     	281801	8	Group 8 - NAC	21	Standard Marketing Fund	391.00	87.50	.00	.00	.00	868.50	17.37	USD   
00960003     	280301	11	Group 11 - FII	17	Standard	825.00	560.00	15.00	.00	.00	3324.60	199.48	USD   
00960003     	280301	11	Group 11 - FII	18	Exempt	166.00	50.00	15.00	.00	.00	15.00	.00	USD   
00960003     	280301	12	Group 12 - NAC	23	Standard Marketing Fund	825.00	560.00	15.00	.00	.00	3324.60	66.49	USD   
00960003     	280301	12	Group 12 - NAC	24	Exempt	166.00	50.00	15.00	.00	.00	15.00	.00	USD   
00970002     	512301	7	Group 7 - FII	13	Standard	155.00	.00	.00	.00	.00	247.34	14.84	CAD   
00970002     	512301	8	Group 8 - NAC	15	Standard Marketing Fund	155.00	.00	.00	.00	.00	247.34	4.95	CAD   
00980002     	221801	7	Group 7 - FII	13	Standard	.00	81.74	.00	.00	.00	81.74	4.90	USD   
