20190518,10501,Group 8 - NAC,21,Standard Marketing Fund,5948.8901,21857.3906,15,0,0,490.79,27221.2793,544.43,27483.7793,28297.0703,USD   
20190518,10501,Group 8 - NAC,22,Exempt,0,183,15,0,0,0,15,0,168,183,USD   
20190517,10701,Group 7 - FII,22,Standard,4732.3599,2463.98,0,0,0,390.42,7196.3398,431.78,7196.3398,7586.7598,USD   
20190517,10701,Group 8 - NAC,25,Standard Marketing Fund,4732.3599,2463.98,0,0,0,390.42,7196.3398,143.93,7196.3398,7586.7598,USD   
20190518,10701,Group 7 - FII,22,Standard,3415.72,1820.26,35,0,0,281.8,4542.46,272.55,4895.7202,5517.7798,USD   
20190518,10701,Group 7 - FII,23,Exempt,644.88,35,35,0,0,53.2,35,0,644.88,733.08,USD   
20190518,10701,Group 8 - NAC,25,Standard Marketing Fund,3415.72,1820.26,35,0,0,281.8,4542.46,90.85,4895.7202,5517.7798,USD   
20190518,10701,Group 8 - NAC,26,Exempt,644.88,35,35,0,0,53.2,35,0,644.88,733.08,USD   
20190517,11001,Group 7 - FII,17,Standard,310.86,0,0,0,0,25.64,310.86,18.65,310.86,336.5,USD   
20190517,11001,Group 8 - NAC,21,Standard Marketing Fund,310.86,0,0,0,0,25.64,310.86,6.22,310.86,336.5,USD   
20190518,11001,Group 7 - FII,17,Standard,1294.75,2932.8601,0,0,0,106.82,4227.6099,253.66,4227.6099,4334.4302,USD   
20190518,11001,Group 8 - NAC,21,Standard Marketing Fund,1294.75,2932.8601,0,0,0,106.82,4227.6099,84.55,4227.6099,4334.4302,USD   
20190517,110301,Group 7 - FII,17,Standard,808.5,0,0,0,0,58.62,808.5,48.51,808.5,867.12,USD   
20190517,110301,Group 8 - NAC,21,Standard Marketing Fund,808.5,0,0,0,0,58.62,808.5,16.17,808.5,867.12,USD   
20190518,110301,Group 7 - FII,17,Standard,1734.45,80.49,0,0,0,125.76,1734.45,104.07,1814.9399,1940.7,USD   
20190518,110301,Group 7 - FII,18,Exempt,610,80.49,0,0,0,44.23,80.49,0,690.49,734.72,USD   
20190518,110301,Group 8 - NAC,21,Standard Marketing Fund,1734.45,80.49,0,0,0,125.76,1734.45,34.69,1814.9399,1940.7,USD   
20190518,110301,Group 8 - NAC,22,Exempt,610,80.49,0,0,0,44.23,80.49,0,690.49,734.72,USD   
20190517,110302,Group 11 - FII,31,Standard,3804.52,0,53.1,0,0,274.62,3618.9199,217.14,3751.4199,4079.1399,USD   
